Year,Month,Day,hour,DBT,DP,RH,GHR,DNR,DHR
2003,4,16,16,33,24.8,62,437,227,290
2003,4,16,17,32.5,24.8,64,262,171,187
2003,4,16,18,31.5,25.1,69,101,126,76
2003,4,16,19,30.4,25.5,75,4,63,3
2003,4,16,20,29.8,25.1,76,0,0,0
2003,4,16,21,29.4,25.2,78,0,0,0
2003,4,16,22,29.3,25.1,78,0,0,0
2003,4,16,23,29.1,24.9,78,0,0,0
2003,4,16,24,28.6,25.2,82,0,0,0
2003,4,17,1,28.4,25,82,0,0,0
2003,4,17,2,28.1,24.7,82,0,0,0
2003,4,17,3,27.6,24.3,82,0,0,0
2003,4,17,4,27.3,24,82,0,0,0
2003,4,17,5,27.2,23.9,82,0,0,0
2003,4,17,6,26.9,25.1,90,0,0,0
2003,4,17,7,27.4,25.6,90,69,162,47
2003,4,17,8,29.7,26.9,85,265,343,138
2003,4,17,9,31.1,25.7,73,510,545,189
2003,4,17,10,32.2,25.6,68,682,560,250
2003,4,17,11,33,24.8,62,832,625,267
2003,4,17,12,34.1,24.4,57,906,636,284
2003,4,17,13,34.2,24.5,57,907,621,295
2003,4,17,14,34.3,24.6,57,843,592,291
2003,4,17,15,34.2,24.5,57,747,616,244
2003,4,17,16,33.6,23.9,57,573,573,202
2003,4,17,17,31.8,24.2,64,353,467,148
2003,4,17,18,30.5,24.4,70,129,276,73
2003,4,17,19,29.8,25.1,76,5,138,3
2003,4,17,20,29.3,24.6,76,0,0,0
2003,4,17,21,29,24.8,78,0,0,0
2003,4,17,22,28.8,24.6,78,0,0,0
2003,4,17,23,28.5,24.3,78,0,0,0
2003,4,17,24,28.2,24.2,79,0,0,0
2003,4,18,1,28,24.2,80,0,0,0
2003,4,18,2,27.4,23.6,80,0,0,0
2003,4,18,3,27,23.3,80,0,0,0
2003,4,18,4,26.8,23.1,80,0,0,0
2003,4,18,5,26.8,23.3,81,0,0,0
2003,4,18,6,26.3,22.8,81,0,0,0
2003,4,18,7,27.2,23.7,81,69,154,48
2003,4,18,8,29.2,25.4,80,275,376,135
2003,4,18,9,30.8,25.9,75,506,530,193
2003,4,18,10,32.3,23,58,710,628,225
2003,4,18,11,33.9,22.7,52,895,762,206
2003,4,18,12,35,20.9,44,1017,861,176
2003,4,18,13,34.4,21.1,46,1042,891,163
2003,4,18,14,34.4,21.1,46,971,864,167
2003,4,18,15,34,21.4,48,826,806,169
2003,4,18,16,33.2,21,49,611,683,168
2003,4,18,17,32,23.3,60,358,489,144
2003,4,18,18,30.7,24.4,69,123,235,75
2003,4,18,19,30,24.4,72,5,118,3
2003,4,18,20,29.8,25.3,77,0,0,0
2003,4,18,21,29.4,25,77,0,0,0
2003,4,18,22,29.4,25.2,78,0,0,0
2003,4,18,23,29.2,25,78,0,0,0
2003,4,18,24,28.6,24.8,80,0,0,0
2003,4,19,1,28.4,24.6,80,0,0,0
2003,4,19,2,28,24.2,80,0,0,0
2003,4,19,3,28,25.4,86,0,0,0
2003,4,19,4,27.9,25.4,86,0,0,0
2003,4,19,5,27.8,25.3,86,0,0,0
2003,4,19,6,27.5,25,86,0,0,0
2003,4,19,7,27.6,25.1,86,69,145,49
2003,4,19,8,29.7,26.7,84,272,357,138
2003,4,19,9,31.5,26.5,75,509,535,192
2003,4,19,10,33.1,24.8,62,698,596,237
2003,4,19,11,34.9,24.5,55,844,648,257
2003,4,19,12,35.8,25,54,912,648,278
2003,4,19,13,35.6,24.9,54,920,646,282
2003,4,19,14,35.1,24.4,54,900,715,234
2003,4,19,15,34.4,24.4,56,784,705,208
2003,4,19,16,33.4,24.6,60,573,575,201
2003,4,19,17,32,25.4,68,348,450,151
2003,4,19,18,31,25.8,74,126,257,74
2003,4,19,19,30.4,25.7,76,5,129,3
2003,4,19,20,30,25.5,77,0,0,0
2003,4,19,21,29.7,25.5,78,0,0,0
2003,4,19,22,29.6,25.4,78,0,0,0
2003,4,19,23,29.5,25.5,79,0,0,0
2003,4,19,24,29,25.2,80,0,0,0
2003,4,20,1,29,25.2,80,0,0,0
2003,4,20,2,28.6,24.8,80,0,0,0
2003,4,20,3,28.5,24.7,80,0,0,0
2003,4,20,4,28.4,24.8,81,0,0,0
2003,4,20,5,28.1,25.9,88,0,0,0
2003,4,20,6,28.2,26.2,89,0,0,0
2003,4,20,7,29,26.8,88,74,178,50
2003,4,20,8,30.8,27,80,293,443,127
2003,4,20,9,32,26.8,74,538,623,169
2003,4,20,10,33.5,27.8,72,733,682,205
2003,4,20,11,34.1,27.4,68,856,673,246
2003,4,20,12,34.5,26.2,62,897,617,293
2003,4,20,13,34.9,26.5,62,899,604,302
2003,4,20,14,34.9,26,60,836,580,296
2003,4,20,15,34.4,25.5,60,739,601,249
2003,4,20,16,33.5,24.7,60,570,565,204
2003,4,20,17,32,25.6,69,331,387,162
2003,4,20,18,31.2,26.5,76,99,114,76
2003,4,20,19,30.3,26.5,80,5,57,4
2003,4,20,20,30,26.6,82,0,0,0
2003,4,20,21,29.7,26.3,82,0,0,0
2003,4,20,22,29.6,26.2,82,0,0,0
2003,4,20,23,29.5,26.1,82,0,0,0
2003,4,20,24,29.2,26.2,84,0,0,0
2003,4,21,1,29,26,84,0,0,0
2003,4,21,2,28.9,25.9,84,0,0,0
2003,4,21,3,28.5,25.5,84,0,0,0
2003,4,21,4,28.1,25.2,84,0,0,0
2003,4,21,5,28,25.1,84,0,0,0
2003,4,21,6,28,26.6,92,0,0,0
2003,4,21,7,28.8,27.4,92,74,167,50
2003,4,21,8,30.8,29,90,243,242,152
2003,4,21,9,32.3,26.9,73,394,223,262
2003,4,21,10,33.4,24.9,61,551,263,347
2003,4,21,11,34.2,24.5,57,669,293,404
2003,4,21,12,34.2,24.5,57,723,288,441
2003,4,21,13,34.2,24.5,57,799,410,395
2003,4,21,14,34.1,24.4,57,801,506,329
2003,4,21,15,33.7,24,57,715,546,270
2003,4,21,16,32.7,24.5,62,517,421,245
2003,4,21,17,32,25.1,67,314,328,171
2003,4,21,18,30.8,26.3,77,109,158,77
2003,4,21,19,30.2,25.9,78,5,79,4
2003,4,21,20,30,25.8,78,0,0,0
2003,4,21,21,29.7,25.7,79,0,0,0
2003,4,21,22,29.6,25.4,78,0,0,0
2003,4,21,23,29.3,25.1,78,0,0,0
2003,4,21,24,29,25.4,81,0,0,0
2003,4,22,1,28.7,25.3,82,0,0,0
2003,4,22,2,28.5,25.1,82,0,0,0
2003,4,22,3,28,24.6,82,0,0,0
2003,4,22,4,27.7,24.4,82,0,0,0
2003,4,22,5,27.6,24.5,83,0,0,0
2003,4,22,6,27.7,24.6,83,0,0,0
2003,4,22,7,27.9,24.8,83,67,115,50
2003,4,22,8,29.6,26.2,82,232,201,155
2003,4,22,9,31.6,26.6,75,438,326,244
2003,4,22,10,32.8,27.3,73,577,313,334
2003,4,22,11,33.4,27.9,73,746,439,348
2003,4,22,12,34,24.3,57,914,653,275
2003,4,22,13,34,24.3,57,960,730,239
2003,4,22,14,33.6,23.9,57,917,754,215
2003,4,22,15,33.5,23.8,57,796,737,194
2003,4,22,16,33,24.8,62,543,491,225
2003,4,22,17,32.1,25,66,346,443,152
2003,4,22,18,31,25.4,72,127,260,74
2003,4,22,19,30.4,26.1,78,5,130,3
2003,4,22,20,30.1,25.9,78,0,0,0
2003,4,22,21,29.7,25.7,79,0,0,0
2003,4,22,22,29.6,25.8,80,0,0,0
2003,4,22,23,29.5,25.7,80,0,0,0
2003,4,22,24,29,25.4,81,0,0,0
2003,4,23,1,28.7,25.1,81,0,0,0
2003,4,23,2,28.5,24.9,81,0,0,0
2003,4,23,3,28,24.4,81,0,0,0
2003,4,23,4,27.5,24.2,82,0,0,0
2003,4,23,5,27.5,24.2,82,0,0,0
2003,4,23,6,27.4,25.4,89,0,0,0
2003,4,23,7,28.2,26,88,79,188,52
2003,4,23,8,29.8,26.2,81,297,441,129
2003,4,23,9,30.8,25.2,72,546,638,165
2003,4,23,10,32.6,24.1,61,765,756,178
2003,4,23,11,34,23.7,55,919,809,185
2003,4,23,12,33.9,23.6,55,991,810,199
2003,4,23,13,34,23.7,55,1016,841,185
2003,4,23,14,33.4,23.1,55,953,829,180
2003,4,23,15,33.7,23.7,56,793,732,196
2003,4,23,16,33.1,23.1,56,590,625,185
2003,4,23,17,31.8,22.2,57,369,531,136
2003,4,23,18,30.4,23.1,65,139,338,70
2003,4,23,19,29.7,24.1,72,5,169,3
2003,4,23,20,29.4,25,77,0,0,0
2003,4,23,21,29.2,25,78,0,0,0
2003,4,23,22,28.9,24.9,79,0,0,0
2003,4,23,23,28.5,24.9,81,0,0,0
2003,4,23,24,28,24.9,83,0,0,0
2003,4,24,1,27.5,24.4,83,0,0,0
2003,4,24,2,27.2,24.1,83,0,0,0
2003,4,24,3,26.8,23.7,83,0,0,0
2003,4,24,4,26.4,23.3,83,0,0,0
2003,4,24,5,26.2,23.7,86,0,0,0
2003,4,24,6,25.9,24.3,91,0,0,0
2003,4,24,7,27.4,25.6,90,84,217,52
2003,4,24,8,29.5,26.9,86,300,451,128
2003,4,24,9,31.5,25.4,70,563,685,152
2003,4,24,10,33,23.3,57,787,809,158
2003,4,24,11,34.5,24.1,55,943,859,163
2003,4,24,12,36,20.7,41,1073,968,125
2003,4,24,13,36.3,20.5,40,1068,943,137
2003,4,24,14,36,20.7,41,995,916,142
2003,4,24,15,35.4,21.3,44,843,851,149
2003,4,24,16,34.1,23.8,55,612,691,165
2003,4,24,17,32.9,22.7,55,387,607,121
2003,4,24,18,31.5,24.6,67,142,361,69
2003,4,24,19,30.4,25.9,77,5,350,0
2003,4,24,20,30,25.5,77,0,0,0
2003,4,24,21,29.7,25.2,77,0,0,0
2003,4,24,22,29.5,25.1,77,0,0,0
2003,4,24,23,28.1,24.3,80,0,0,0
2003,4,24,24,28.5,25.1,82,0,0,0
2003,4,25,1,28.2,24.8,82,0,0,0
2003,4,25,2,27.8,24.5,82,0,0,0
2003,4,25,3,27.4,24.3,83,0,0,0
2003,4,25,4,26.8,23.7,83,0,0,0
2003,4,25,5,26.5,23.4,83,0,0,0
2003,4,25,6,26.2,24.4,90,0,0,0
2003,4,25,7,27.9,26.1,90,89,251,52
2003,4,25,8,29.8,27.4,87,301,449,129
2003,4,25,9,31.5,26.1,73,540,614,172
2003,4,25,10,33.3,24.5,60,742,696,200
2003,4,25,11,34.2,23.6,54,895,758,207
2003,4,25,12,35.1,24.1,53,994,816,195
2003,4,25,13,34.9,24.2,54,1018,847,181
2003,4,25,14,34.4,23.7,54,952,829,180
2003,4,25,15,33.9,23.3,54,804,761,184
2003,4,25,16,33.1,22.8,55,597,649,177
2003,4,25,17,32.1,23.9,62,364,514,139
2003,4,25,18,30.7,25.1,72,133,297,73
2003,4,25,19,30,25.1,75,5,148,3
2003,4,25,20,29.6,24.7,75,0,0,0
2003,4,25,21,29.3,24.6,76,0,0,0
2003,4,25,22,29,24.3,76,0,0,0
2003,4,25,23,28.7,24.3,77,0,0,0
2003,4,25,24,28.2,24.2,79,0,0,0
2003,4,26,1,28,24,79,0,0,0
2003,4,26,2,27.8,23.8,79,0,0,0
2003,4,26,3,27.6,23.6,79,0,0,0
2003,4,26,4,26.4,22.5,79,0,0,0
2003,4,26,5,26.2,22.3,79,0,0,0
2003,4,26,6,25.9,22.2,80,0,0,0
2003,4,26,7,26.8,23.1,80,96,301,51
2003,4,26,8,29.4,25.2,78,324,548,113
2003,4,26,9,31,25.1,71,576,721,143
2003,4,26,10,32.9,26,67,759,736,185
2003,4,26,11,34.3,24,55,917,804,186
2003,4,26,12,34.5,23.8,54,991,810,197
2003,4,26,13,34.9,24.2,54,995,804,202
2003,4,26,14,34.3,23.7,54,945,816,185
2003,4,26,15,34.3,23.7,54,804,760,184
2003,4,26,16,33.8,23.5,55,592,634,182
2003,4,26,17,32.7,23.4,58,370,539,134
2003,4,26,18,31.3,24.2,66,138,325,71
2003,4,26,19,30.2,25.5,76,5,163,3
2003,4,26,20,29.8,25.6,78,0,0,0
2003,4,26,21,29.4,25.6,80,0,0,0
2003,4,26,22,29.3,25.5,80,0,0,0
2003,4,26,23,29,25.2,80,0,0,0
2003,4,26,24,29,25.8,83,0,0,0
2003,4,27,1,29,25.8,83,0,0,0
2003,4,27,2,29,25.8,83,0,0,0
2003,4,27,3,28.1,25.5,86,0,0,0
2003,4,27,4,27.9,25.4,86,0,0,0
2003,4,27,5,27.9,25.4,86,0,0,0
2003,4,27,6,27.4,25.4,89,0,0,0
2003,4,27,7,28.5,26.3,88,78,158,55
2003,4,27,8,30.1,27.7,87,276,339,145
2003,4,27,9,31.6,26.4,74,517,536,194
2003,4,27,10,32,25.9,70,689,563,250
2003,4,27,11,33.6,25.6,63,831,617,270
2003,4,27,12,34.1,23.8,55,922,671,265
2003,4,27,13,34.3,24,55,915,643,281
2003,4,27,14,33.9,23.6,55,855,625,273
2003,4,27,15,33.3,23.3,56,720,562,262
2003,4,27,16,32.6,24.1,61,549,512,218
2003,4,27,17,31.9,24.5,65,350,459,148
2003,4,27,18,30.8,26.1,76,131,280,74
2003,4,27,19,30.4,25.7,76,6,140,4
2003,4,27,20,30.3,25.8,77,0,0,0
2003,4,27,21,29.9,25.7,78,0,0,0
2003,4,27,22,29.8,25.6,78,0,0,0
2003,4,27,23,29.8,25.8,79,0,0,0
2003,4,27,24,29.5,25.9,81,0,0,0
2003,4,28,1,29.5,25.9,81,0,0,0
2003,4,28,2,29.1,25.5,81,0,0,0
2003,4,28,3,28.7,25.3,82,0,0,0
2003,4,28,4,28.4,25,82,0,0,0
2003,4,28,5,28.3,24.9,82,0,0,0
2003,4,28,6,28.3,24.9,82,0,0,0
2003,4,28,7,29.3,25.7,81,83,185,55
2003,4,28,8,30,26.4,81,287,378,140
2003,4,28,9,31.4,26.7,76,517,536,194
2003,4,28,10,32.7,25,64,665,504,271
2003,4,28,11,33,25.3,64,783,514,315
2003,4,28,12,33.1,25.1,63,844,513,341
2003,4,28,13,33.7,25.4,62,845,502,349
2003,4,28,14,33.4,25.1,62,780,469,343
2003,4,28,15,32.2,24.3,63,655,416,317
2003,4,28,16,31.4,25.3,70,549,513,217
2003,4,28,17,30.7,26,76,320,349,167
2003,4,28,18,30.3,26,78,97,105,76
2003,4,28,19,30.2,25.9,78,6,52,5
2003,4,28,20,30.2,25.9,78,0,0,0
2003,4,28,21,29.8,25.6,78,0,0,0
2003,4,28,22,29.7,25.7,79,0,0,0
2003,4,28,23,29.6,25.6,79,0,0,0
2003,4,28,24,29.5,26.1,82,0,0,0
2003,4,29,1,29.5,26.1,82,0,0,0
2003,4,29,2,29.5,26.1,82,0,0,0
2003,4,29,3,29.4,26,82,0,0,0
2003,4,29,4,29.3,25.9,82,0,0,0
2003,4,29,5,29.2,25.8,82,0,0,0
2003,4,29,6,28.7,26.1,86,0,0,0
2003,4,29,7,29.3,26.5,85,38,14,36
2003,4,29,8,30.3,27.3,84,172,59,149
2003,4,29,9,32,25.9,70,355,138,271
2003,4,29,10,33,24.8,62,555,266,348
2003,4,29,11,33.8,24.1,57,740,425,353
2003,4,29,12,34.6,24.2,55,864,554,321
2003,4,29,13,34.8,24.4,55,863,540,331
2003,4,29,14,34.7,24.3,55,664,256,426
2003,4,29,15,33.6,23.9,57,617,337,343
2003,4,29,16,32.1,25,66,560,546,207
2003,4,29,17,31.1,25.9,74,307,306,173
2003,4,29,18,30.5,26,77,86,69,72
2003,4,29,19,30.5,26.2,78,6,35,5
2003,4,29,20,29.9,25.7,78,0,0,0
2003,4,29,21,29.6,25.4,78,0,0,0
2003,4,29,22,29.5,25.3,78,0,0,0
2003,4,29,23,29.5,25.1,77,0,0,0
2003,4,29,24,29.5,25.1,77,0,0,0
2003,4,30,1,29.3,25.1,78,0,0,0
2003,4,30,2,29.3,25.1,78,0,0,0
2003,4,30,3,29,25,79,0,0,0
2003,4,30,4,28.1,23.9,78,0,0,0
2003,4,30,5,28.1,23.9,78,0,0,0
2003,4,30,6,27.6,23.6,79,0,0,0
2003,4,30,7,27.6,23.6,79,43,20,40
2003,4,30,8,28.9,24.5,77,183,74,154
2003,4,30,9,30.6,23.8,67,363,151,272
2003,4,30,10,31.5,24.4,66,606,368,318
2003,4,30,11,33.5,24.1,58,843,644,257
2003,4,30,12,33.7,23.7,56,860,545,325
2003,4,30,13,34.7,24.6,56,786,392,400
2003,4,30,14,33.7,24,57,796,505,327
2003,4,30,15,32.8,23.4,58,713,549,266
2003,4,30,16,32.3,23,58,577,593,193
2003,4,30,17,30.8,24.5,69,345,441,152
2003,4,30,18,30.4,25,73,129,258,75
2003,4,30,19,29.6,25.4,78,6,129,4
2003,4,30,20,29.3,24.9,77,0,0,0
2003,4,30,21,29.2,24.2,74,0,0,0
2003,4,30,22,29.2,24.5,76,0,0,0
2003,4,30,23,29.3,25,78,0,0,0
2003,4,30,24,29,25.5,81,0,0,0
1998,5,1,1,29.1,25.6,81,0,0,0
1998,5,1,2,29.1,25.6,81,0,0,0
1998,5,1,3,29,25.4,81,0,0,0
1998,5,1,4,29.1,25.6,81,0,0,0
1998,5,1,5,29.1,25.5,81,0,0,0
1998,5,1,6,28.9,25.3,81,0,0,0
1998,5,1,7,29.3,25.7,81,90,215,57
1998,5,1,8,31.1,26.4,76,307,449,131
1998,5,1,9,34.9,28.6,70,509,505,203
1998,5,1,10,35.1,25.9,59,681,540,258
1998,5,1,11,35.6,26.1,58,790,529,308
1998,5,1,12,35.6,26.4,59,818,464,364
1998,5,1,13,35,25.8,59,917,650,276
1998,5,1,14,34.4,24.9,58,865,652,259
1998,5,1,15,33.6,24.5,59,772,689,211
1998,5,1,16,32.3,24.4,63,582,609,188
1998,5,1,17,31.6,25,68,324,364,164
1998,5,1,18,31.1,26.2,75,122,218,77
1998,5,1,19,30.6,26.8,80,4,134,2
1998,5,1,20,30.6,26.8,80,0,0,0
1998,5,1,21,30.4,27,82,0,0,0
1998,5,1,22,30.4,27.4,84,0,0,0
1998,5,1,23,30.2,27.2,84,0,0,0
1998,5,1,24,29.8,27,85,0,0,0
1998,5,2,1,29.8,27,85,0,0,0
1998,5,2,2,29.6,26.8,85,0,0,0
1998,5,2,3,29.3,27.9,92,0,0,0
1998,5,2,4,29.3,27.9,92,0,0,0
1998,5,2,5,29.1,27.7,92,0,0,0
1998,5,2,6,28.8,27.4,92,0,0,0
1998,5,2,7,29.5,28.1,92,73,108,56
1998,5,2,8,30.8,27.8,84,280,336,148
1998,5,2,9,32,26.1,71,518,529,197
1998,5,2,10,33.5,24.7,60,686,554,253
1998,5,2,11,34.2,22.6,51,816,586,282
1998,5,2,12,35.2,23.5,51,886,602,297
1998,5,2,13,35.2,23.5,51,933,683,259
1998,5,2,14,34.6,23,51,918,766,206
1998,5,2,15,34,23.7,55,803,766,180
1998,5,2,16,33.4,24,58,608,685,165
1998,5,2,17,32.6,24.9,64,360,499,141
1998,5,2,18,31.2,25.6,72,125,235,76
1998,5,2,19,30.5,25.3,74,4,199,1
1998,5,2,20,30.2,25.5,76,0,0,0
1998,5,2,21,29.8,25.6,78,0,0,0
1998,5,2,22,29.7,25.7,79,0,0,0
1998,5,2,23,29.6,26.4,83,0,0,0
1998,5,2,24,30,27.2,85,0,0,0
1998,5,3,1,28.7,25.9,85,0,0,0
1998,5,3,2,28.4,25.6,85,0,0,0
1998,5,3,3,28.2,25.4,85,0,0,0
1998,5,3,4,28.2,25.4,85,0,0,0
1998,5,3,5,28,25.3,85,0,0,0
1998,5,3,6,27.9,25.4,86,0,0,0
1998,5,3,7,28.8,26,85,70,87,56
1998,5,3,8,30.3,26.3,79,239,194,162
1998,5,3,9,31.8,25.2,68,448,333,246
1998,5,3,10,32.8,26.6,70,690,562,250
1998,5,3,11,34.5,21.9,48,889,744,211
1998,5,3,12,35,22.3,48,936,703,247
1998,5,3,13,34.9,22.3,48,939,698,252
1998,5,3,14,34.4,23.7,54,873,670,250
1998,5,3,15,34.2,23.6,54,779,710,202
1998,5,3,16,33.8,25,60,600,664,171
1998,5,3,17,33.7,25.7,63,357,487,143
1998,5,3,18,31.3,24.4,67,135,296,74
1998,5,3,19,30.4,25.5,75,5,251,1
1998,5,3,20,29.8,26.2,81,0,0,0
1998,5,3,21,29.5,26.1,82,0,0,0
1998,5,3,22,29.5,26.1,82,0,0,0
1998,5,3,23,29.1,25.7,82,0,0,0
1998,5,3,24,29,26,84,0,0,0
1998,5,4,1,29,26.2,85,0,0,0
1998,5,4,2,29,26.2,85,0,0,0
1998,5,4,3,28.7,26.1,86,0,0,0
1998,5,4,4,28.5,25.9,86,0,0,0
1998,5,4,5,28.1,26.3,90,0,0,0
1998,5,4,6,27.9,26.1,90,0,0,0
1998,5,4,7,28.8,26.8,89,77,120,58
1998,5,4,8,30.7,26.4,78,288,361,145
1998,5,4,9,32.2,26,70,519,529,197
1998,5,4,10,34.1,23.8,55,694,573,245
1998,5,4,11,35.3,22.3,47,826,608,272
1998,5,4,12,36.3,20.1,39,918,667,265
1998,5,4,13,37.4,22.7,43,948,717,242
1998,5,4,14,36.7,22.8,45,890,710,231
1998,5,4,15,36.1,23,47,819,806,164
1998,5,4,16,35.8,23.1,48,629,749,145
1998,5,4,17,34.1,23.8,55,376,559,129
1998,5,4,18,31.8,25.4,69,136,299,74
1998,5,4,19,30.8,26.3,77,5,273,1
1998,5,4,20,30.5,26.2,78,0,0,0
1998,5,4,21,30.1,26.5,81,0,0,0
1998,5,4,22,30.1,26.5,81,0,0,0
1998,5,4,23,30,26.4,81,0,0,0
1998,5,4,24,29.8,26.4,82,0,0,0
1998,5,5,1,29.6,26.2,82,0,0,0
1998,5,5,2,29.5,26.5,84,0,0,0
1998,5,5,3,29.1,26.5,86,0,0,0
1998,5,5,4,28.8,26.2,86,0,0,0
1998,5,5,5,28.8,26.2,86,0,0,0
1998,5,5,6,28.8,26.4,87,0,0,0
1998,5,5,7,29.6,27,86,87,169,59
1998,5,5,8,31.1,26.6,77,292,373,144
1998,5,5,9,33.1,24.6,61,539,591,180
1998,5,5,10,34.3,23,52,707,605,233
1998,5,5,11,35.5,24.1,52,809,573,288
1998,5,5,12,36.9,21.9,42,951,736,230
1998,5,5,13,35.3,21.2,44,1002,826,188
1998,5,5,14,36.7,25.2,52,911,755,210
1998,5,5,15,36.1,24.7,52,808,780,174
1998,5,5,16,34.6,25.4,59,613,704,158
1998,5,5,17,33.3,25.6,64,376,560,129
1998,5,5,18,31.8,25.9,71,140,324,72
1998,5,5,19,31.1,26.2,75,6,322,1
1998,5,5,20,30.8,26.1,76,0,0,0
1998,5,5,21,30.4,26.4,79,0,0,0
1998,5,5,22,30.4,26.4,79,0,0,0
1998,5,5,23,30.2,26.4,80,0,0,0
1998,5,5,24,29.8,26.4,82,0,0,0
1998,5,6,1,29.8,26.4,82,0,0,0
1998,5,6,2,29.6,26.2,82,0,0,0
1998,5,6,3,30.1,26.9,83,0,0,0
1998,5,6,4,30.1,26.9,83,0,0,0
1998,5,6,5,30.1,26.9,83,0,0,0
1998,5,6,6,30,27,84,0,0,0
1998,5,6,7,29.5,26.5,84,83,145,60
1998,5,6,8,31.3,26.1,74,300,402,140
1998,5,6,9,32.4,25,65,537,584,182
1998,5,6,10,33.6,24.8,60,686,552,253
1998,5,6,11,34.6,23.6,53,811,577,286
1998,5,6,12,35.8,23.8,50,884,600,297
1998,5,6,13,35.3,22.3,47,1017,855,174
1998,5,6,14,34.6,23.3,52,946,828,177
1998,5,6,15,34,22.8,52,789,735,191
1998,5,6,16,33.9,24.8,59,556,537,209
1998,5,6,17,32.3,25.1,66,327,372,163
1998,5,6,18,31,25.8,74,132,269,76
1998,5,6,19,30.5,25.6,75,5,249,1
1998,5,6,20,30.3,25.6,76,0,0,0
1998,5,6,21,30,26.2,80,0,0,0
1998,5,6,22,29.7,25.9,80,0,0,0
1998,5,6,23,29.5,25.7,80,0,0,0
1998,5,6,24,29.1,26.5,86,0,0,0
1998,5,7,1,29.1,26.5,86,0,0,0
1998,5,7,2,28.9,26.3,86,0,0,0
1998,5,7,3,28.7,26.1,86,0,0,0
1998,5,7,4,28.4,25.8,86,0,0,0
1998,5,7,5,28,25.4,86,0,0,0
1998,5,7,6,27.8,25.3,86,0,0,0
1998,5,7,7,29.1,26.3,85,62,54,53
1998,5,7,8,30.6,25.2,73,276,309,153
1998,5,7,9,31.4,25.3,70,521,535,195
1998,5,7,10,32.4,23.6,60,692,568,247
1998,5,7,11,33.3,23.3,56,809,573,287
1998,5,7,12,34,21.4,48,969,774,212
1998,5,7,13,34,22.1,50,975,774,213
1998,5,7,14,34,21.8,49,921,779,199
1998,5,7,15,33.4,21.6,50,811,790,169
1998,5,7,16,33.5,21.6,50,619,722,152
1998,5,7,17,33,22.5,54,373,548,131
1998,5,7,18,31.3,22.9,61,140,319,73
1998,5,7,19,30.3,24.2,70,6,160,3
1998,5,7,20,30,24.2,71,0,0,0
1998,5,7,21,29.7,24.1,72,0,0,0
1998,5,7,22,29.5,24.8,76,0,0,0
1998,5,7,23,29.4,25.2,78,0,0,0
1998,5,7,24,28.8,25.4,82,0,0,0
1998,5,8,1,28.6,25.4,83,0,0,0
1998,5,8,2,28,25.4,86,0,0,0
1998,5,8,3,27.5,25.3,88,0,0,0
1998,5,8,4,27.5,25.3,88,0,0,0
1998,5,8,5,27,24.9,88,0,0,0
1998,5,8,6,27,24.9,88,1,69,1
1998,5,8,7,28.1,25.4,85,83,137,60
1998,5,8,8,30.1,25.4,76,292,368,145
1998,5,8,9,31.6,24.5,66,526,547,192
1998,5,8,10,33.2,23.2,56,691,566,247
1998,5,8,11,33.7,22.2,51,817,592,278
1998,5,8,12,34.3,22.4,50,890,615,289
1998,5,8,13,34.7,22.7,50,933,691,253
1998,5,8,14,34.6,22,48,923,784,196
1998,5,8,15,34.2,22.3,50,809,787,170
1998,5,8,16,33.5,24.1,58,584,619,183
1998,5,8,17,32.8,24.6,62,331,385,161
1998,5,8,18,31.4,25,69,129,249,77
1998,5,8,19,30.7,24.6,70,6,125,4
1998,5,8,20,30.4,25.3,74,0,0,0
1998,5,8,21,30.2,25.5,76,0,0,0
1998,5,8,22,30,25.8,78,0,0,0
1998,5,8,23,29.8,25.6,78,0,0,0
1998,5,8,24,29.4,25.6,80,0,0,0
1998,5,9,1,29.2,25.8,82,0,0,0
1998,5,9,2,28.8,26.2,86,0,0,0
1998,5,9,3,28.3,26.1,88,0,0,0
1998,5,9,4,28.3,26.1,88,0,0,0
1998,5,9,5,28.3,26.1,88,0,0,0
1998,5,9,6,27.8,25.6,88,1,67,1
1998,5,9,7,28.4,26,87,83,134,61
1998,5,9,8,30.6,26.6,79,290,356,147
1998,5,9,9,32.4,25.7,68,523,537,195
1998,5,9,10,33.8,25,60,680,538,258
1998,5,9,11,34.9,23.6,52,811,580,284
1998,5,9,12,35.3,24,52,882,598,297
1998,5,9,13,35.1,23.8,52,929,683,257
1998,5,9,14,34.7,24.6,56,864,659,253
1998,5,9,15,34,25.1,60,726,589,248
1998,5,9,16,33.9,25.6,62,547,513,215
1998,5,9,17,32.7,25,64,329,379,162
1998,5,9,18,31.7,26,72,128,237,78
1998,5,9,19,31,26.3,76,6,118,4
1998,5,9,20,30.8,26.1,76,0,0,0
1998,5,9,21,30.6,26.3,78,0,0,0
1998,5,9,22,30.5,27.1,82,0,0,0
1998,5,9,23,30.2,26.8,82,0,0,0
1998,5,9,24,29.9,26.9,84,0,0,0
1998,5,10,1,29.7,26.7,84,0,0,0
1998,5,10,2,29.5,26.9,86,0,0,0
1998,5,10,3,29.2,27,88,0,0,0
1998,5,10,4,29.1,26.9,88,0,0,0
1998,5,10,5,28.9,26.7,88,0,0,0
1998,5,10,6,28.8,26.6,88,1,13,1
1998,5,10,7,29.2,26.8,87,51,27,47
1998,5,10,8,30.2,27,83,174,55,152
